0.0,0.0,0.0,0.0,0.0,-0.0,0.0
200000.0,0.0094301,0.0,0.19971680000000003,0.0,0.01483343738274963,0.0
400000.0,0.00705484,0.0,0.39957600000000004,0.0,0.052891178729643884,0.0
600000.0,0.023084,0.0,0.5989220000000001,0.0,0.087841060471294224,0.0
800000.0,0.05463860000000001,0.0,0.7963640000000001,0.0,0.11607046301693566,0.0
1000000.0,0.08387,0.0,0.9941900000000001,0.0,0.12820998874354955,0.0
1200000.0,0.1119502,0.0,1.192206,0.0,0.11135603714546037,0.0
1400000.0,0.128588,0.0,1.391512,0.0,0.087222266426145653,0.0
1600000.0,0.14309940000000002,0.0,1.590894,0.0,0.061141909060392061,0.0
1800000.0,0.15862620000000002,0.0,1.7902580000000001,0.0,0.029960071809601238,0.0
2000000.0,0.212538,0.0,1.98248,0.0,-0.0022717916611526491,0.0
2200000.0,0.2142,0.0,2.1818400000000002,0.0,-0.024975785860983049,0.0
2400000.0,0.21661000000000002,0.0,2.3816,0.0,-0.028124795050443491,0.0
2600000.0,0.217216,0.0,2.5816,0.0,-0.01584135569294972,0.0
2800000.0,0.217128,0.0,2.7816,0.0,-0.00012322200606584832,0.0
3000000.0,0.20768399999999998,0.0,2.98138,0.0,0.024791434007454913,0.0
3200000.0,0.224032,0.0,3.18046,0.0,0.054157393793387271,0.0
3400000.0,0.25225200000000003,0.0,3.3783600000000003,0.0,0.06207877901492654,0.0
3600000.0,0.27579,0.0,3.5769,0.0,0.057348425007511417,0.0
3800000.0,0.29788000000000003,0.0,3.77512,0.0,0.053574200334288356,0.0
4000000.0,0.295426,0.0,3.97506,0.0,0.043375512560410855,0.0
4200000.0,0.317622,0.0,4.17278,0.0,0.031468491050422251,0.0
4400000.0,0.326566,0.0,4.37244,0.0,0.027095806233061619,0.0
4600000.0,0.33563800000000005,0.0,4.572220000000001,0.0,0.030102655911451445,0.0
4800000.0,0.345942,0.0,4.7719000000000005,0.0,0.038346280453535823,0.0
5000000.0,0.35595400000000005,0.0,4.971640000000001,0.0,0.046960447567084604,0.0
5200000.0,0.369974,0.0,5.17108,0.0,0.066741712629639766,0.0
5400000.0,0.386814,0.0,5.37002,0.0,0.075848501699914556,0.0
5600000.0,0.411538,0.0,5.56834,0.0,0.081458630078679414,0.0
5800000.0,0.42087800000000003,0.0,5.767900000000001,0.0,0.088307398745393187,0.0
6000000.0,0.45460200000000006,0.0,5.96492,0.0,0.085852155871313618,0.0
6200000.0,0.48163,0.0,6.162960000000001,0.0,0.066019939898321237,0.0
6400000.0,0.48191800000000007,0.0,6.36292,0.0,0.048351044344756483,0.0
6600000.0,0.473504,0.0,6.56274,0.0,0.027772967335676708,0.0
6800000.0,0.45658200000000004,0.0,6.761700000000001,0.0,0.014620527227071654,0.0
7000000.0,0.455396,0.0,6.9617,0.0,0.015152883397802137,0.0
7200000.0,0.48735400000000006,0.0,7.159120000000001,0.0,0.01741228545698334,0.0
7400000.0,0.519996,0.0,7.356440000000001,0.0,0.037096798858942272,0.0
7600000.0,0.5284500000000001,0.0,7.5556600000000005,0.0,0.058974179861652418,0.0
7800000.0,0.551058,0.0,7.75436,0.0,0.062104636193469134,0.0
8000000.0,0.5750000000000001,0.0,7.952760000000001,0.0,0.075163566500240558,0.0
8199999.999999999,0.6024780000000001,0.0,8.150440000000001,0.0,0.07294045981359272,0.0
8400000.0,0.6276120000000001,0.0,8.3488,0.0,0.06266108569525905,0.0
8600000.0,0.6415600000000001,0.0,8.54772,0.0,0.051702516219124528,0.0
8800000.0,0.644634,0.0,8.747580000000001,0.0,0.043029177228050476,0.0
9000000.0,0.657574,0.0,8.94708,0.0,0.034064202471519922,0.0
9200000.0,0.65821,0.0,9.146939999999999,0.0,0.024790834037537682,0.0
9400000.0,0.65916,0.0,9.34694,0.0,0.024039812604728095,0.0
9600000.0,0.66585,0.0,9.54658,0.0,0.041113864629683909,0.0
9800000.0,0.6819200000000001,0.0,9.7459,0.0,0.063144628750250537,0.0
